shipment_id,order_id,carrier,tracking_number,shipping_cost,weight_kg,ship_date,estimated_date,actual_date,sla_days,is_on_time,created_at
11638,12926,DHL,DHL-280276485,20.38,12.765,2023-10-13 22:45:00,2023-10-16 22:45:00,2023-10-16 10:45:00,3,True,2023-10-13 22:45:00
11639,12927,DHL,DHL-124749323,23.06,1.754,2023-07-02 06:20:00,2023-07-05 06:20:00,2023-07-04 18:20:00,3,True,2023-07-02 06:20:00
11640,12928,DHL,DHL-829204904,15.0,2.232,2023-06-25 07:25:00,2023-06-27 07:25:00,2023-06-26 21:25:00,2,True,2023-06-25 07:25:00
11641,12929,DPD,DPD-341776680,10.82,1.946,2023-01-15 23:59:00,2023-01-17 23:59:00,2023-01-17 20:59:00,2,True,2023-01-15 23:59:00
11642,12930,DPD,DPD-272824403,13.26,0.809,2023-12-27 05:20:00,2023-12-29 05:20:00,2023-12-29 05:20:00,2,True,2023-12-27 05:20:00
11643,12931,InPost,InPost-538931620,9.37,2.405,2023-09-25 01:01:00,2023-09-28 01:01:00,2023-09-27 18:01:00,3,True,2023-09-25 01:01:00
11644,12932,InPost,InPost-218082933,9.72,7.368,2023-05-22 12:00:00,2023-05-24 12:00:00,2023-05-24 00:00:00,2,True,2023-05-22 12:00:00
11645,12933,DHL,DHL-840318973,18.05,20.085,2023-05-18 19:53:00,2023-05-21 19:53:00,2023-05-21 19:53:00,3,True,2023-05-18 19:53:00
11646,12934,DPD,DPD-916451425,11.97,3.032,2023-12-09 18:54:00,2023-12-12 18:54:00,2023-12-12 12:54:00,3,True,2023-12-09 18:54:00
11647,12935,DPD,DPD-111265454,14.31,5.886,2023-02-16 23:04:00,2023-02-19 23:04:00,2023-02-19 17:04:00,3,True,2023-02-16 23:04:00
11648,12938,DPD,DPD-951448855,8.67,7.142,2023-02-19 04:31:00,2023-02-22 04:31:00,2023-02-21 16:31:00,3,True,2023-02-19 04:31:00
11649,12940,InPost,InPost-870079094,11.31,22.8,2023-12-20 00:30:00,2023-12-23 00:30:00,2023-12-22 12:30:00,3,True,2023-12-20 00:30:00
11650,12941,DHL,DHL-900848030,21.14,9.42,2023-11-14 14:23:00,2023-11-17 14:23:00,2023-11-17 13:23:00,3,True,2023-11-14 14:23:00
11651,12942,DHL,DHL-772866614,24.35,9.332,2023-02-16 19:29:00,2023-02-19 19:29:00,2023-02-19 10:29:00,3,True,2023-02-16 19:29:00
11652,12943,DHL,DHL-460611171,15.32,0.695,2023-09-12 17:57:00,2023-09-15 17:57:00,2023-09-15 08:57:00,3,True,2023-09-12 17:57:00
11653,12944,UPS,UPS-193975063,26.12,1.604,2023-12-27 21:28:00,2023-12-30 21:28:00,2024-01-04 21:28:00,3,False,2023-12-27 21:28:00
11654,12945,InPost,InPost-498769267,6.99,5.444,2023-01-21 18:53:00,2023-01-23 18:53:00,2023-01-23 14:53:00,2,True,2023-01-21 18:53:00
11655,12946,DPD,DPD-418244868,10.43,1.516,2023-11-15 00:15:00,2023-11-18 00:15:00,2023-11-17 22:15:00,3,True,2023-11-15 00:15:00
11656,12947,DHL,DHL-869736110,14.88,3.475,2023-10-29 01:06:00,2023-11-01 01:06:00,2023-10-31 21:06:00,3,True,2023-10-29 01:06:00
11657,12948,DPD,DPD-196323477,17.96,15.952,2023-08-05 14:20:00,2023-08-07 14:20:00,2023-08-07 13:20:00,2,True,2023-08-05 14:20:00
11658,12949,DPD,DPD-784925724,13.97,0.954,2023-01-23 07:33:00,2023-01-26 07:33:00,2023-01-29 07:33:00,3,False,2023-01-23 07:33:00
11659,12950,UPS,UPS-416185768,24.08,1.04,2023-04-14 19:09:00,2023-04-17 19:09:00,2023-04-17 17:09:00,3,True,2023-04-14 19:09:00
11660,12951,UPS,UPS-182894705,16.69,2.59,2023-12-15 18:36:00,2023-12-17 18:36:00,2023-12-17 14:36:00,2,True,2023-12-15 18:36:00
11661,12952,InPost,InPost-650753850,8.91,6.31,2023-12-20 02:06:00,2023-12-22 02:06:00,2023-12-21 19:06:00,2,True,2023-12-20 02:06:00
11662,12953,DHL,DHL-101613072,24.74,0.633,2023-08-26 19:42:00,2023-08-29 19:42:00,2023-08-29 18:42:00,3,True,2023-08-26 19:42:00
11663,12954,DPD,DPD-357347401,16.73,4.284,2023-03-18 22:01:00,2023-03-20 22:01:00,2023-03-20 19:01:00,2,True,2023-03-18 22:01:00
11664,12955,InPost,InPost-253607707,12.04,3.824,2023-05-23 20:39:00,2023-05-25 20:39:00,2023-05-25 18:39:00,2,True,2023-05-23 20:39:00
11665,12957,InPost,InPost-600280952,12.41,2.684,2023-12-07 19:50:00,2023-12-09 19:50:00,2023-12-09 18:50:00,2,True,2023-12-07 19:50:00
11666,12958,InPost,InPost-527235819,11.9,3.798,2023-12-01 20:47:00,2023-12-03 20:47:00,2023-12-03 20:47:00,2,True,2023-12-01 20:47:00
11667,12959,InPost,InPost-400960830,8.05,4.672,2023-10-06 17:45:00,2023-10-09 17:45:00,2023-10-09 06:45:00,3,True,2023-10-06 17:45:00
11668,12960,InPost,InPost-307724409,6.35,23.315,2023-12-29 07:39:00,2024-01-01 07:39:00,2024-01-01 05:39:00,3,True,2023-12-29 07:39:00
11669,12961,DHL,DHL-112276078,15.67,1.096,2023-07-06 18:55:00,2023-07-09 18:55:00,2023-07-09 08:55:00,3,True,2023-07-06 18:55:00
11670,12962,InPost,InPost-973694343,12.33,5.393,2023-07-12 01:26:00,2023-07-14 01:26:00,2023-07-13 16:26:00,2,True,2023-07-12 01:26:00
11671,12963,DPD,DPD-970612355,16.51,0.797,2023-02-07 23:22:00,2023-02-10 23:22:00,2023-02-10 18:22:00,3,True,2023-02-07 23:22:00
11672,12964,DPD,DPD-896886710,11.91,1.91,2023-08-09 17:29:00,2023-08-11 17:29:00,2023-08-13 17:29:00,2,False,2023-08-09 17:29:00
11673,12966,InPost,InPost-741810414,10.13,8.279,2023-07-01 15:49:00,2023-07-03 15:49:00,2023-07-03 12:49:00,2,True,2023-07-01 15:49:00
11674,12967,DHL,DHL-777770566,13.42,1.235,2023-12-23 23:48:00,2023-12-25 23:48:00,2023-12-25 19:48:00,2,True,2023-12-23 23:48:00
11675,12968,InPost,InPost-614060145,7.62,4.65,2023-12-22 21:43:00,2023-12-24 21:43:00,2023-12-24 20:43:00,2,True,2023-12-22 21:43:00
11676,12969,InPost,InPost-646698865,7.1,3.885,2023-09-12 18:44:00,2023-09-14 18:44:00,2023-09-14 17:44:00,2,True,2023-09-12 18:44:00
11677,12970,DPD,DPD-382141340,15.08,1.918,2023-05-14 16:27:00,2023-05-16 16:27:00,2023-05-16 05:27:00,2,True,2023-05-14 16:27:00
11678,12971,DHL,DHL-342665482,14.25,3.66,2023-12-21 00:53:00,2023-12-23 00:53:00,2023-12-22 21:53:00,2,True,2023-12-21 00:53:00
11679,12972,DPD,DPD-355556701,9.54,8.736,2023-12-29 00:28:00,2023-12-31 00:28:00,2023-12-30 18:28:00,2,True,2023-12-29 00:28:00
11680,12973,DPD,DPD-848573195,10.0,13.675,2023-11-01 20:01:00,2023-11-04 20:01:00,2023-11-04 20:01:00,3,True,2023-11-01 20:01:00
11681,12974,DPD,DPD-865486779,9.99,3.036,2023-03-16 00:54:00,2023-03-18 00:54:00,2023-03-17 23:54:00,2,True,2023-03-16 00:54:00
11682,12975,UPS,UPS-920433362,22.38,5.78,2023-06-13 01:26:00,2023-06-15 01:26:00,2023-06-14 22:26:00,2,True,2023-06-13 01:26:00
11683,12976,DHL,DHL-957569147,16.86,2.74,2023-12-06 17:52:00,2023-12-08 17:52:00,2023-12-08 09:52:00,2,True,2023-12-06 17:52:00
11684,12978,DHL,DHL-662258102,15.89,0.666,2023-11-05 19:13:00,2023-11-07 19:13:00,2023-11-07 12:13:00,2,True,2023-11-05 19:13:00
11685,12979,DPD,DPD-351883049,8.74,1.754,2023-02-11 23:18:00,2023-02-13 23:18:00,2023-02-13 22:18:00,2,True,2023-02-11 23:18:00
11686,12980,DPD,DPD-937019178,17.3,2.16,2023-11-19 19:01:00,2023-11-21 19:01:00,2023-11-21 13:01:00,2,True,2023-11-19 19:01:00
11687,12981,DPD,DPD-642019947,14.11,0.956,2023-05-23 03:44:00,2023-05-25 03:44:00,2023-05-25 02:44:00,2,True,2023-05-23 03:44:00
11688,12982,DPD,DPD-758807266,15.04,6.578,2023-06-26 03:54:00,2023-06-28 03:54:00,2023-06-28 00:54:00,2,True,2023-06-26 03:54:00
11689,12983,InPost,InPost-632685032,10.97,5.364,2023-11-18 21:20:00,2023-11-20 21:20:00,2023-11-20 21:20:00,2,True,2023-11-18 21:20:00
11690,12984,InPost,InPost-818761566,6.65,4.589,2023-10-18 06:47:00,2023-10-21 06:47:00,2023-10-21 06:47:00,3,True,2023-10-18 06:47:00
11691,12985,DHL,DHL-841549923,18.35,1.543,2023-01-14 23:47:00,2023-01-17 23:47:00,2023-01-17 15:47:00,3,True,2023-01-14 23:47:00
11692,12986,InPost,InPost-539414855,12.83,4.604,2023-10-27 03:26:00,2023-10-30 03:26:00,2023-10-29 21:26:00,3,True,2023-10-27 03:26:00
11693,12987,DHL,DHL-640429703,17.26,5.672,2023-05-14 14:31:00,2023-05-17 14:31:00,2023-05-17 03:31:00,3,True,2023-05-14 14:31:00
11694,12988,DHL,DHL-178562169,24.53,1.245,2023-09-24 01:19:00,2023-09-26 01:19:00,2023-09-25 14:19:00,2,True,2023-09-24 01:19:00
11695,12990,DHL,DHL-889715827,19.0,2.131,2023-10-20 00:02:00,2023-10-22 00:02:00,2023-10-21 13:02:00,2,True,2023-10-20 00:02:00
11696,12991,InPost,InPost-269552038,7.29,7.34,2023-06-26 17:36:00,2023-06-29 17:36:00,2023-06-29 17:36:00,3,True,2023-06-26 17:36:00
11697,12993,DHL,DHL-479598871,22.46,5.564,2023-10-15 19:09:00,2023-10-18 19:09:00,2023-10-18 07:09:00,3,True,2023-10-15 19:09:00
11698,12994,DPD,DPD-286196029,9.67,0.993,2023-01-07 01:34:00,2023-01-10 01:34:00,2023-01-09 18:34:00,3,True,2023-01-07 01:34:00
11699,12995,DHL,DHL-835780957,16.95,6.596,2023-03-29 04:40:00,2023-04-01 04:40:00,2023-03-31 18:40:00,3,True,2023-03-29 04:40:00
11700,12996,DHL,DHL-297113590,14.87,3.645,2023-04-29 05:47:00,2023-05-01 05:47:00,2023-05-06 05:47:00,2,False,2023-04-29 05:47:00
11701,12997,InPost,InPost-817917157,8.31,18.395,2023-05-16 19:19:00,2023-05-19 19:19:00,2023-05-19 12:19:00,3,True,2023-05-16 19:19:00
11702,12998,InPost,InPost-331668989,10.93,1.258,2023-11-26 03:40:00,2023-11-28 03:40:00,2023-11-28 01:40:00,2,True,2023-11-26 03:40:00
11703,12999,DPD,DPD-268274087,15.68,1.782,2023-03-26 20:04:00,2023-03-29 20:04:00,2023-03-29 16:04:00,3,True,2023-03-26 20:04:00
11704,13000,InPost,InPost-522377350,13.46,4.574,2023-12-09 02:17:00,2023-12-11 02:17:00,2023-12-11 01:17:00,2,True,2023-12-09 02:17:00
11705,13001,InPost,InPost-310900073,6.54,2.684,2023-02-05 17:04:00,2023-02-07 17:04:00,2023-02-07 16:04:00,2,True,2023-02-05 17:04:00
11706,13002,DPD,DPD-101359705,9.27,2.312,2023-08-20 03:12:00,2023-08-23 03:12:00,2023-08-22 23:12:00,3,True,2023-08-20 03:12:00
11707,13003,InPost,InPost-701056665,9.3,7.396,2023-04-21 20:25:00,2023-04-24 20:25:00,2023-04-24 09:25:00,3,True,2023-04-21 20:25:00
11708,13004,DPD,DPD-234300506,17.32,19.335,2023-11-09 22:12:00,2023-11-11 22:12:00,2023-11-11 16:12:00,2,True,2023-11-09 22:12:00
11709,13005,DHL,DHL-222767308,19.11,9.26,2023-10-28 21:02:00,2023-10-30 21:02:00,2023-10-30 17:02:00,2,True,2023-10-28 21:02:00
11710,13006,DPD,DPD-542720002,13.36,0.691,2023-11-02 07:02:00,2023-11-04 07:02:00,2023-11-07 07:02:00,2,False,2023-11-02 07:02:00
11711,13007,DPD,DPD-675243592,12.89,5.78,2023-02-13 14:41:00,2023-02-15 14:41:00,2023-02-15 14:41:00,2,True,2023-02-13 14:41:00
11712,13009,InPost,InPost-370009096,8.62,0.786,2023-04-22 19:42:00,2023-04-24 19:42:00,2023-04-24 13:42:00,2,True,2023-04-22 19:42:00
11713,13010,DHL,DHL-758185772,21.44,0.652,2023-05-14 06:27:00,2023-05-16 06:27:00,2023-05-16 01:27:00,2,True,2023-05-14 06:27:00
11714,13011,DPD,DPD-765625944,17.57,1.728,2023-02-09 02:41:00,2023-02-12 02:41:00,2023-02-11 14:41:00,3,True,2023-02-09 02:41:00
11715,13012,InPost,InPost-225058088,13.91,2.028,2023-12-05 17:12:00,2023-12-08 17:12:00,2023-12-08 16:12:00,3,True,2023-12-05 17:12:00
11716,13013,DPD,DPD-122637081,8.92,1.176,2023-07-17 03:29:00,2023-07-20 03:29:00,2023-07-19 16:29:00,3,True,2023-07-17 03:29:00
11717,13014,InPost,InPost-680648701,13.97,0.956,2023-03-11 20:22:00,2023-03-14 20:22:00,2023-03-14 11:22:00,3,True,2023-03-11 20:22:00
11718,13015,DPD,DPD-161981633,12.11,3.012,2023-04-06 06:32:00,2023-04-09 06:32:00,2023-04-09 02:32:00,3,True,2023-04-06 06:32:00
11719,13016,InPost,InPost-639220875,9.65,1.264,2023-11-19 23:44:00,2023-11-22 23:44:00,2023-11-22 11:44:00,3,True,2023-11-19 23:44:00
11720,13017,DHL,DHL-787346994,21.98,3.986,2023-11-08 18:54:00,2023-11-10 18:54:00,2023-11-10 10:54:00,2,True,2023-11-08 18:54:00
11721,13018,DPD,DPD-618247888,16.42,1.836,2023-05-07 14:00:00,2023-05-10 14:00:00,2023-05-14 14:00:00,3,False,2023-05-07 14:00:00
11722,13019,InPost,InPost-407539672,6.98,3.567,2023-06-10 04:17:00,2023-06-12 04:17:00,2023-06-12 01:17:00,2,True,2023-06-10 04:17:00
11723,13020,InPost,InPost-660072922,12.26,4.262,2023-07-08 22:18:00,2023-07-10 22:18:00,2023-07-10 21:18:00,2,True,2023-07-08 22:18:00
11724,13021,UPS,UPS-693426282,16.04,4.616,2023-01-02 06:40:00,2023-01-05 06:40:00,2023-01-04 23:40:00,3,True,2023-01-02 06:40:00
11725,13022,InPost,InPost-403573211,9.19,1.258,2023-03-01 19:45:00,2023-03-03 19:45:00,2023-03-03 11:45:00,2,True,2023-03-01 19:45:00
11726,13023,DHL,DHL-713201650,14.67,2.768,2023-11-18 02:41:00,2023-11-20 02:41:00,2023-11-19 14:41:00,2,True,2023-11-18 02:41:00
11727,13024,DHL,DHL-675818110,14.71,2.44,2023-04-19 01:31:00,2023-04-22 01:31:00,2023-04-21 21:31:00,3,True,2023-04-19 01:31:00
11728,13025,DPD,DPD-328913791,10.68,11.425,2023-11-20 22:31:00,2023-11-23 22:31:00,2023-11-23 19:31:00,3,True,2023-11-20 22:31:00
11729,13026,DHL,DHL-936396656,23.63,0.649,2023-06-12 16:59:00,2023-06-14 16:59:00,2023-06-17 16:59:00,2,False,2023-06-12 16:59:00
11730,13027,InPost,InPost-128048756,7.66,1.589,2023-12-25 01:50:00,2023-12-28 01:50:00,2024-01-01 01:50:00,3,False,2023-12-25 01:50:00
11731,13028,InPost,InPost-860736406,11.42,1.91,2023-05-18 21:21:00,2023-05-21 21:21:00,2023-05-21 14:21:00,3,True,2023-05-18 21:21:00
11732,13029,UPS,UPS-524072208,21.05,0.652,2023-03-11 03:29:00,2023-03-14 03:29:00,2023-03-14 00:29:00,3,True,2023-03-11 03:29:00
11733,13030,UPS,UPS-956601490,27.11,1.317,2023-05-23 16:46:00,2023-05-26 16:46:00,2023-05-26 07:46:00,3,True,2023-05-23 16:46:00
11734,13031,DPD,DPD-470471074,12.74,1.675,2023-07-24 13:11:00,2023-07-26 13:11:00,2023-07-26 10:11:00,2,True,2023-07-24 13:11:00
11735,13032,UPS,UPS-389328331,30.69,2.215,2023-04-06 01:52:00,2023-04-08 01:52:00,2023-04-07 21:52:00,2,True,2023-04-06 01:52:00
11736,13033,UPS,UPS-270947330,30.39,7.148,2023-05-26 22:37:00,2023-05-29 22:37:00,2023-05-29 19:37:00,3,True,2023-05-26 22:37:00
11737,13034,DHL,DHL-118860200,24.26,1.787,2023-01-10 05:06:00,2023-01-13 05:06:00,2023-01-13 05:06:00,3,True,2023-01-10 05:06:00
11738,13035,UPS,UPS-393203996,15.43,1.952,2023-08-17 00:15:00,2023-08-19 00:15:00,2023-08-21 00:15:00,2,False,2023-08-17 00:15:00
11739,13037,DPD,DPD-526314697,11.06,4.417,2023-07-20 23:02:00,2023-07-23 23:02:00,2023-07-23 12:02:00,3,True,2023-07-20 23:02:00
11740,13038,DHL,DHL-327728021,21.92,0.918,2023-09-08 22:05:00,2023-09-10 22:05:00,2023-09-10 13:05:00,2,True,2023-09-08 22:05:00
11741,13039,InPost,InPost-684330448,11.09,4.32,2023-06-23 20:12:00,2023-06-26 20:12:00,2023-06-26 11:12:00,3,True,2023-06-23 20:12:00
11742,13040,DHL,DHL-539313118,19.62,3.62,2023-12-16 17:32:00,2023-12-18 17:32:00,2023-12-18 12:32:00,2,True,2023-12-16 17:32:00
11743,13041,DHL,DHL-331329625,15.42,3.216,2023-01-12 01:41:00,2023-01-15 01:41:00,2023-01-14 15:41:00,3,True,2023-01-12 01:41:00
11744,13042,InPost,InPost-255291498,12.72,2.168,2023-05-09 01:44:00,2023-05-11 01:44:00,2023-05-10 14:44:00,2,True,2023-05-09 01:44:00
11745,13043,DPD,DPD-395523846,11.79,4.28,2023-09-04 22:01:00,2023-09-07 22:01:00,2023-09-07 13:01:00,3,True,2023-09-04 22:01:00
11746,13044,DPD,DPD-289997722,9.73,6.295,2023-10-19 02:44:00,2023-10-22 02:44:00,2023-10-21 16:44:00,3,True,2023-10-19 02:44:00
11747,13045,InPost,InPost-258235840,13.9,0.647,2023-12-20 16:47:00,2023-12-22 16:47:00,2023-12-27 16:47:00,2,False,2023-12-20 16:47:00
11748,13046,DPD,DPD-838451393,14.48,3.805,2023-01-21 00:42:00,2023-01-23 00:42:00,2023-01-22 13:42:00,2,True,2023-01-21 00:42:00
11749,13047,InPost,InPost-643906737,9.08,2.792,2023-08-05 19:13:00,2023-08-08 19:13:00,2023-08-08 11:13:00,3,True,2023-08-05 19:13:00
11750,13048,InPost,InPost-417720262,11.54,1.556,2023-12-04 23:54:00,2023-12-06 23:54:00,2023-12-06 21:54:00,2,True,2023-12-04 23:54:00
11751,13049,DHL,DHL-656279754,20.93,9.3,2023-12-16 21:15:00,2023-12-19 21:15:00,2023-12-19 18:15:00,3,True,2023-12-16 21:15:00
11752,13051,DHL,DHL-817086080,18.98,10.795,2023-07-26 22:05:00,2023-07-28 22:05:00,2023-07-28 14:05:00,2,True,2023-07-26 22:05:00
11753,13052,DHL,DHL-767884181,23.65,1.412,2023-10-18 06:48:00,2023-10-21 06:48:00,2023-10-21 06:48:00,3,True,2023-10-18 06:48:00
11754,13053,DPD,DPD-248858961,9.73,0.864,2023-07-19 05:11:00,2023-07-21 05:11:00,2023-07-20 20:11:00,2,True,2023-07-19 05:11:00
11755,13054,DHL,DHL-367380212,16.01,1.243,2023-03-12 05:38:00,2023-03-15 05:38:00,2023-03-15 04:38:00,3,True,2023-03-12 05:38:00
11756,13055,DPD,DPD-989311950,17.71,2.315,2023-02-25 20:31:00,2023-02-27 20:31:00,2023-02-27 11:31:00,2,True,2023-02-25 20:31:00
11757,13056,InPost,InPost-707749190,11.4,9.292,2023-05-12 03:06:00,2023-05-14 03:06:00,2023-05-13 21:06:00,2,True,2023-05-12 03:06:00
11758,13057,DHL,DHL-350007662,20.57,1.616,2023-10-10 19:49:00,2023-10-12 19:49:00,2023-10-12 09:49:00,2,True,2023-10-10 19:49:00
11759,13058,DPD,DPD-715268387,14.1,0.915,2023-04-14 21:12:00,2023-04-17 21:12:00,2023-04-17 15:12:00,3,True,2023-04-14 21:12:00
11760,13059,DPD,DPD-411657068,15.29,4.422,2023-07-14 22:48:00,2023-07-16 22:48:00,2023-07-16 20:48:00,2,True,2023-07-14 22:48:00
11761,13060,DPD,DPD-969496017,17.75,2.732,2023-11-12 10:04:00,2023-11-15 10:04:00,2023-11-15 08:04:00,3,True,2023-11-12 10:04:00
11762,13061,InPost,InPost-429318216,11.78,1.995,2023-06-25 00:00:00,2023-06-27 00:00:00,2023-06-26 17:00:00,2,True,2023-06-25 00:00:00
11763,13062,DHL,DHL-909406327,14.69,0.743,2023-06-18 21:44:00,2023-06-21 21:44:00,2023-06-21 10:44:00,3,True,2023-06-18 21:44:00
11764,13063,DHL,DHL-334280162,12.82,1.64,2023-11-03 00:37:00,2023-11-05 00:37:00,2023-11-10 00:37:00,2,False,2023-11-03 00:37:00
11765,13064,DPD,DPD-188682284,8.02,1.592,2023-12-18 23:59:00,2023-12-21 23:59:00,2023-12-24 23:59:00,3,False,2023-12-18 23:59:00
11766,13065,InPost,InPost-870608657,6.48,4.648,2023-10-05 01:03:00,2023-10-08 01:03:00,2023-10-08 01:03:00,3,True,2023-10-05 01:03:00
11767,13066,InPost,InPost-200885454,13.94,4.095,2023-11-17 07:01:00,2023-11-20 07:01:00,2023-11-20 02:01:00,3,True,2023-11-17 07:01:00
11768,13068,InPost,InPost-839328849,12.81,1.908,2023-12-24 20:10:00,2023-12-27 20:10:00,2023-12-27 17:10:00,3,True,2023-12-24 20:10:00
11769,13069,InPost,InPost-554116043,6.96,1.238,2023-02-17 22:45:00,2023-02-20 22:45:00,2023-02-20 22:45:00,3,True,2023-02-17 22:45:00
11770,13070,DPD,DPD-188271680,13.72,1.1,2023-10-06 23:32:00,2023-10-08 23:32:00,2023-10-08 20:32:00,2,True,2023-10-06 23:32:00
11771,13071,DPD,DPD-102994393,9.31,3.347,2023-05-03 18:22:00,2023-05-05 18:22:00,2023-05-05 07:22:00,2,True,2023-05-03 18:22:00
11772,13072,DHL,DHL-954082820,17.26,6.592,2023-11-10 23:46:00,2023-11-12 23:46:00,2023-11-12 19:46:00,2,True,2023-11-10 23:46:00
11773,13073,DHL,DHL-857301981,19.77,0.956,2023-10-03 19:37:00,2023-10-06 19:37:00,2023-10-06 13:37:00,3,True,2023-10-03 19:37:00
11774,13074,DPD,DPD-828463495,17.73,1.168,2023-10-10 04:14:00,2023-10-13 04:14:00,2023-10-13 04:14:00,3,True,2023-10-10 04:14:00
11775,13075,InPost,InPost-782850110,9.29,2.012,2023-06-05 05:57:00,2023-06-08 05:57:00,2023-06-08 00:57:00,3,True,2023-06-05 05:57:00
11776,13076,DPD,DPD-858596837,14.54,0.66,2023-11-04 23:52:00,2023-11-06 23:52:00,2023-11-06 15:52:00,2,True,2023-11-04 23:52:00
11777,13077,InPost,InPost-864700912,13.7,3.934,2023-10-04 00:48:00,2023-10-06 00:48:00,2023-10-05 21:48:00,2,True,2023-10-04 00:48:00
11778,13078,DHL,DHL-443902460,13.04,8.574,2023-03-03 23:49:00,2023-03-05 23:49:00,2023-03-05 19:49:00,2,True,2023-03-03 23:49:00
11779,13079,DHL,DHL-594159478,13.51,1.659,2023-12-02 07:38:00,2023-12-05 07:38:00,2023-12-05 04:38:00,3,True,2023-12-02 07:38:00
11780,13080,DPD,DPD-612792890,15.95,9.12,2023-03-08 20:05:00,2023-03-11 20:05:00,2023-03-11 09:05:00,3,True,2023-03-08 20:05:00
11781,13081,DPD,DPD-962872912,12.63,2.732,2023-11-10 01:31:00,2023-11-12 01:31:00,2023-11-11 20:31:00,2,True,2023-11-10 01:31:00
11782,13082,DPD,DPD-648020958,14.27,1.841,2023-01-26 20:31:00,2023-01-29 20:31:00,2023-01-29 14:31:00,3,True,2023-01-26 20:31:00
11783,13083,DPD,DPD-324276165,11.63,5.836,2023-10-19 20:28:00,2023-10-22 20:28:00,2023-10-22 11:28:00,3,True,2023-10-19 20:28:00
11784,13084,DPD,DPD-433141593,10.09,1.055,2023-12-11 00:06:00,2023-12-14 00:06:00,2023-12-13 21:06:00,3,True,2023-12-11 00:06:00
11785,13085,DHL,DHL-540113831,18.02,2.252,2023-03-20 20:07:00,2023-03-22 20:07:00,2023-03-22 08:07:00,2,True,2023-03-20 20:07:00
11786,13086,DHL,DHL-298043800,21.35,0.947,2023-10-24 03:22:00,2023-10-27 03:22:00,2023-10-26 18:22:00,3,True,2023-10-24 03:22:00
11787,13087,DHL,DHL-983977836,13.68,3.629,2023-12-14 18:34:00,2023-12-17 18:34:00,2023-12-17 10:34:00,3,True,2023-12-14 18:34:00
11788,13088,UPS,UPS-712259223,15.05,2.096,2023-09-08 06:53:00,2023-09-10 06:53:00,2023-09-10 03:53:00,2,True,2023-09-08 06:53:00
11789,13089,DPD,DPD-164892047,12.8,7.658,2023-06-02 14:39:00,2023-06-05 14:39:00,2023-06-05 02:39:00,3,True,2023-06-02 14:39:00
11790,13090,InPost,InPost-585810894,11.92,7.364,2023-11-19 02:48:00,2023-11-22 02:48:00,2023-11-21 16:48:00,3,True,2023-11-19 02:48:00
11791,13091,DPD,DPD-651055157,10.06,9.88,2023-10-19 02:16:00,2023-10-22 02:16:00,2023-10-21 15:16:00,3,True,2023-10-19 02:16:00
11792,13094,DHL,DHL-828370851,13.69,3.515,2023-06-05 17:27:00,2023-06-07 17:27:00,2023-06-07 06:27:00,2,True,2023-06-05 17:27:00
11793,13095,DPD,DPD-960333523,17.61,1.534,2023-06-25 22:46:00,2023-06-27 22:46:00,2023-07-01 22:46:00,2,False,2023-06-25 22:46:00
11794,13096,InPost,InPost-479077522,9.41,14.189,2023-10-11 18:19:00,2023-10-13 18:19:00,2023-10-13 06:19:00,2,True,2023-10-11 18:19:00
11795,13097,InPost,InPost-563020601,10.01,2.933,2023-06-25 15:24:00,2023-06-28 15:24:00,2023-06-28 10:24:00,3,True,2023-06-25 15:24:00
11796,13098,DHL,DHL-776546934,16.52,9.356,2023-11-14 04:20:00,2023-11-16 04:20:00,2023-11-15 21:20:00,2,True,2023-11-14 04:20:00
11797,13099,InPost,InPost-959186727,8.02,8.052,2023-05-22 00:23:00,2023-05-25 00:23:00,2023-05-24 12:23:00,3,True,2023-05-22 00:23:00
11798,13100,DPD,DPD-922387494,17.05,0.986,2023-09-04 00:13:00,2023-09-06 00:13:00,2023-09-05 15:13:00,2,True,2023-09-04 00:13:00
11799,13101,DPD,DPD-529082562,15.46,3.808,2023-05-20 20:23:00,2023-05-23 20:23:00,2023-05-23 18:23:00,3,True,2023-05-20 20:23:00
11800,13102,DHL,DHL-857076995,18.39,1.539,2023-02-02 20:33:00,2023-02-04 20:33:00,2023-02-04 17:33:00,2,True,2023-02-02 20:33:00
11801,13103,DHL,DHL-738204393,15.25,2.85,2023-10-10 04:21:00,2023-10-12 04:21:00,2023-10-11 21:21:00,2,True,2023-10-10 04:21:00
11802,13104,DPD,DPD-534137846,12.31,1.132,2023-11-03 22:39:00,2023-11-05 22:39:00,2023-11-05 10:39:00,2,True,2023-11-03 22:39:00
11803,13105,UPS,UPS-566060848,15.04,1.202,2023-03-14 19:56:00,2023-03-16 19:56:00,2023-03-16 16:56:00,2,True,2023-03-14 19:56:00
11804,13106,DHL,DHL-643750913,23.96,2.028,2023-06-17 21:43:00,2023-06-19 21:43:00,2023-06-19 13:43:00,2,True,2023-06-17 21:43:00
11805,13107,InPost,InPost-784392758,10.85,4.47,2023-11-14 06:32:00,2023-11-17 06:32:00,2023-11-17 01:32:00,3,True,2023-11-14 06:32:00
11806,13108,DHL,DHL-220883508,12.43,4.604,2023-10-12 08:32:00,2023-10-14 08:32:00,2023-10-14 06:32:00,2,True,2023-10-12 08:32:00
